coda_id,audio_file,date,unit,unit_num,clan,individual_id,coda_type,is_noise,n_clicks,duration_sec,ici_sequence,n_ici,handv,whale_name,f1pk_hz
702,702.wav,23/01/2005,F,3,EC1,0,5R1,0,5,0.3511,0.0995|0.0997|0.0801|0.0718,4,,,
703,703.wav,23/01/2005,F,3,EC1,0,5R1,0,5,0.3598,0.1035|0.0987|0.0822|0.0754,4,,,
704,704.wav,23/01/2005,F,3,EC1,0,5R1,0,5,0.3362,0.0922|0.1017|0.0761|0.0662,4,,,
705,705.wav,23/01/2005,F,3,EC1,0,5R1,0,5,0.3419,0.1193|0.0946|0.0683|0.0597,4,,,
706,706.wav,23/01/2005,F,3,EC1,5703,5-NOISE,1,5,0.1257,0.0228|0.0259|0.033|0.044,4,,,
707,707.wav,23/01/2005,F,3,EC1,5561,5-NOISE,1,5,0.6213,0.1983|0.1655|0.139|0.1185,4,,,
708,708.wav,23/01/2005,F,3,EC1,5561,5-NOISE,1,5,0.6852,0.2115|0.1843|0.1519|0.1375,4,,,
709,709.wav,23/01/2005,F,3,EC1,5561,5-NOISE,1,5,0.6208,0.1774|0.1705|0.14|0.1329,4,,,
710,710.wav,23/01/2005,F,3,EC1,5561,5-NOISE,1,5,0.6447,0.1912|0.1751|0.1212|0.1572,4,,,
711,711.wav,23/01/2005,F,3,EC1,5561,5-NOISE,1,5,0.6812,0.2229|0.1723|0.1398|0.1462,4,,,
712,712.wav,23/01/2005,F,3,EC1,5561,5-NOISE,1,5,0.6569,0.2035|0.1792|0.1417|0.1325,4,,,
713,713.wav,23/01/2005,F,3,EC1,5561,1+1+3,0,5,0.7609,0.2259|0.2189|0.1622|0.1539,4,,,
714,714.wav,23/01/2005,F,3,EC1,5561,1+1+3,0,5,0.7296,0.2363|0.1959|0.1463|0.1511,4,,,
715,715.wav,23/01/2005,F,3,EC1,5561,1+1+3,0,5,0.7526,0.2217|0.2125|0.1317|0.1867,4,,,
716,716.wav,23/01/2005,F,3,EC1,5560,5R1,0,5,0.3143,0.0908|0.0917|0.066|0.0658,4,,,
717,717.wav,23/01/2005,F,3,EC1,5560,5R1,0,5,0.3341,0.0864|0.1039|0.081|0.0628,4,,,
718,718.wav,23/01/2005,F,3,EC1,5560,5R1,0,5,0.3374,0.0946|0.099|0.0803|0.0635,4,,,
719,719.wav,23/01/2005,F,3,EC1,5560,5R1,0,5,0.3361,0.0894|0.0991|0.0682|0.0794,4,,,
720,720.wav,23/01/2005,F,3,EC1,5560,5R1,0,5,0.3314,0.0922|0.0952|0.0752|0.0688,4,,,
721,721.wav,23/01/2005,F,3,EC1,5560,5R1,0,5,0.3344,0.0966|0.0916|0.0732|0.073,4,,,
722,722.wav,23/01/2005,F,3,EC1,5560,5R1,0,5,0.3333,0.0975|0.0954|0.0743|0.0661,4,,,
723,723.wav,23/01/2005,F,3,EC1,5560,5R1,0,5,0.3493,0.0916|0.0973|0.0805|0.0799,4,,,
724,724.wav,23/01/2005,F,3,EC1,5560,5R1,0,5,0.3295,0.0942|0.0947|0.0731|0.0675,4,,,
725,725.wav,23/01/2005,F,3,EC1,5560,5R1,0,5,0.3178,0.0871|0.099|0.0733|0.0584,4,,,
726,726.wav,23/01/2005,F,3,EC1,5560,5R1,0,5,0.3248,0.0874|0.0952|0.0785|0.0637,4,,,
727,727.wav,23/01/2005,F,3,EC1,5560,5R1,0,5,0.3411,0.0963|0.1153|0.068|0.0615,4,,,
728,728.wav,23/01/2005,F,3,EC1,5560,5R1,0,5,0.3427,0.0964|0.0995|0.0811|0.0657,4,,,
729,729.wav,23/01/2005,F,3,EC1,0,6i,0,6,0.1339,0.0166|0.0196|0.0238|0.0319|0.042,5,,,
730,730.wav,23/01/2005,F,3,EC1,5703,6i,0,6,0.1955,0.0223|0.0235|0.0321|0.0405|0.0771,5,,,
731,731.wav,23/01/2005,F,3,EC1,5703,6i,0,6,0.1797,0.0251|0.0259|0.0308|0.0364|0.0615,5,,,
732,732.wav,23/01/2005,F,3,EC1,5703,6i,0,6,0.1647,0.0195|0.0236|0.0285|0.0389|0.0542,5,,,
733,733.wav,23/01/2005,F,3,EC1,0,7i,0,7,0.2088,0.0222|0.0243|0.0289|0.0345|0.0426|0.0563,6,,,
734,734.wav,23/01/2005,F,3,EC1,5703,7i,0,7,0.2055,0.0187|0.022|0.0251|0.033|0.0434|0.0633,6,,,
735,735.wav,23/01/2005,F,3,EC1,5703,7i,0,7,0.1945,0.0189|0.0195|0.0193|0.0251|0.0354|0.0763,6,,,
736,736.wav,23/01/2005,F,3,EC1,5703,7i,0,7,0.2032,0.021|0.0233|0.0253|0.0298|0.0412|0.0626,6,,,
737,737.wav,23/01/2005,F,3,EC1,5703,7i,0,7,0.1628,0.0193|0.0205|0.0223|0.0274|0.0333|0.04,6,,,
738,738.wav,23/01/2005,F,3,EC1,5703,7i,0,7,0.1577,0.0251|0.0196|0.0209|0.0255|0.0303|0.0363,6,,,
739,739.wav,23/01/2005,F,3,EC1,5703,7i,0,7,0.2616,0.0267|0.0334|0.0401|0.0452|0.0523|0.0639,6,,,
740,740.wav,23/01/2005,F,3,EC1,5703,7i,0,7,0.2169,0.0403|0.0174|0.0358|0.032|0.0357|0.0557,6,,,
741,741.wav,23/01/2005,F,3,EC1,5703,7i,0,7,0.2339,0.0279|0.0285|0.0313|0.038|0.0443|0.0639,6,,,
742,742.wav,23/01/2005,F,3,EC1,5703,7i,0,7,0.2303,0.0285|0.034|0.0335|0.0377|0.0434|0.0532,6,,,
743,743.wav,23/01/2005,F,3,EC1,5560,7i,0,7,0.2908,0.045|0.0335|0.0464|0.0509|0.054|0.061,6,,,
744,744.wav,23/01/2005,F,3,EC1,5560,7i,0,7,0.2988,0.0399|0.0415|0.0466|0.0504|0.0538|0.0666,6,,,
745,745.wav,23/01/2005,F,3,EC1,0,8i,0,8,0.3567,0.042|0.0499|0.0644|0.0517|0.0477|0.0484|0.0526,7,,,
746,746.wav,23/01/2005,F,3,EC1,0,8i,0,8,0.3695,0.0396|0.0597|0.0593|0.061|0.0551|0.0472|0.0476,7,,,
747,747.wav,23/01/2005,F,3,EC1,5703,8i,0,8,0.1869,0.0191|0.0201|0.0207|0.0225|0.0251|0.0363|0.0431,7,,,
748,748.wav,23/01/2005,F,3,EC1,5703,8i,0,8,0.2395,0.0198|0.0198|0.0176|0.0275|0.0314|0.0413|0.0821,7,,,
749,749.wav,23/01/2005,F,3,EC1,5560,8i,0,8,0.3312,0.0334|0.0395|0.0476|0.0498|0.0482|0.0476|0.0651,7,,,
750,750.wav,23/01/2005,F,3,EC1,5703,9i,0,9,0.1999,0.0175|0.0182|0.019|0.0215|0.0241|0.0283|0.0318|0.0395,8,,,
751,751.wav,23/01/2005,F,3,EC1,5560,9i,0,9,0.3488,0.0339|0.04|0.0408|0.0438|0.0444|0.0432|0.0467|0.056,8,,,
752,752.wav,23/01/2005,F,3,EC1,5560,9i,0,9,0.3609,0.0349|0.0335|0.043|0.0429|0.0333|0.0511|0.0551|0.0671,8,,,
753,753.wav,23/01/2005,F,3,EC1,5560,10i,0,10,0.3933,0.0396|0.0423|0.0287|0.0389|0.0427|0.0411|0.0407|0.0452|0.0741,9,,,
754,754.wav,23/01/2005,F,3,EC1,5561,5-NOISE,1,5,0.6189,0.1978|0.1604|0.1292|0.1315,4,,,
755,755.wav,23/01/2005,F,3,EC1,5561,5-NOISE,1,5,0.6309,0.1928|0.1761|0.1376|0.1244,4,,,
756,756.wav,23/01/2005,F,3,EC1,5561,5-NOISE,1,5,0.6709,0.2102|0.1826|0.1423|0.1358,4,,,
757,757.wav,23/01/2005,F,3,EC1,5561,5-NOISE,1,5,0.6892,0.2164|0.1821|0.1426|0.1481,4,,,
758,758.wav,23/01/2005,F,3,EC1,5561,5-NOISE,1,5,0.6649,0.21|0.1638|0.1387|0.1524,4,,,
759,759.wav,23/01/2005,F,3,EC1,5560,5R1,0,5,0.3251,0.0869|0.0893|0.0826|0.0663,4,,,
760,760.wav,23/01/2005,F,3,EC1,5703,6i,0,6,0.1937,0.0221|0.0256|0.0383|0.035|0.0727,5,,,
761,761.wav,23/01/2005,F,3,EC1,5560,10i,0,10,0.3823,0.0488|0.0393|0.0402|0.0427|0.0421|0.0412|0.0502|0.0421|0.0357,9,,,
762,762.wav,26/01/2005,F,3,EC1,5727,1+1+3,0,5,0.7871,0.2605|0.2229|0.1578|0.1459,4,,,
763,763.wav,26/01/2005,F,3,EC1,5727,1+1+3,0,5,0.7403,0.2335|0.2179|0.141|0.1479,4,,,
764,764.wav,26/01/2005,F,3,EC1,5727,1+1+3,0,5,0.7485,0.215|0.241|0.1496|0.1429,4,,,
765,765.wav,26/01/2005,F,3,EC1,5727,1+1+3,0,5,0.7449,0.2262|0.2258|0.1557|0.1372,4,,,
766,766.wav,26/01/2005,F,3,EC1,5727,1+1+3,0,5,0.8464,0.2845|0.2291|0.188|0.1448,4,,,
767,767.wav,26/01/2005,F,3,EC1,5727,1+1+3,0,5,0.7945,0.2267|0.2451|0.1769|0.1458,4,,,
768,768.wav,26/01/2005,F,3,EC1,5727,1+1+3,0,5,0.76,0.2133|0.2317|0.166|0.149,4,,,
769,769.wav,26/01/2005,F,3,EC1,5727,1+1+3,0,5,0.7528,0.2323|0.2246|0.1514|0.1445,4,,,
770,770.wav,26/01/2005,F,3,EC1,5703,5-NOISE,1,5,0.1417,0.0266|0.0298|0.0348|0.0505,4,,,
771,771.wav,26/01/2005,F,3,EC1,5727,6-NOISE,1,6,0.9885,0.2285|0.256|0.1475|0.1185|0.238,5,,,
772,772.wav,26/01/2005,F,3,EC1,5703,6i,0,6,0.1831,0.0143|0.0192|0.0241|0.0631|0.0624,5,,,
773,773.wav,26/01/2005,F,3,EC1,5703,8i,0,8,0.1904,0.0185|0.0178|0.0201|0.0231|0.0261|0.0311|0.0537,7,,,
774,774.wav,01/02/2005,F,3,EC1,5130,4D,0,4,0.5405,0.2447|0.1769|0.1189,3,,,
775,775.wav,01/02/2005,F,3,EC1,5130,4D,0,4,0.545,0.2538|0.1624|0.1288,3,,,
776,776.wav,01/02/2005,F,3,EC1,5560,5R2,0,5,0.5409,0.1139|0.1472|0.1303|0.1495,4,,,
777,777.wav,01/02/2005,F,3,EC1,5560,5R2,0,5,0.5266,0.1096|0.1363|0.1316|0.1491,4,,,
778,778.wav,01/02/2005,F,3,EC1,5560,5R2,0,5,0.5396,0.1166|0.1401|0.1466|0.1363,4,,,
779,779.wav,01/02/2005,F,3,EC1,5560,1+1+3,0,5,1.0149,0.3429|0.3344|0.1633|0.1743,4,,,
780,780.wav,01/02/2005,F,3,EC1,5560,1+1+3,0,5,1.1139,0.4071|0.3746|0.1673|0.1649,4,,,
781,781.wav,01/02/2005,F,3,EC1,5560,1+1+3,0,5,1.1037,0.3761|0.3757|0.169|0.1829,4,,,
782,782.wav,01/02/2005,F,3,EC1,5560,1+1+3,0,5,1.1637,0.4159|0.3785|0.1717|0.1976,4,,,
783,783.wav,01/02/2005,F,3,EC1,5560,1+1+3,0,5,1.1673,0.4104|0.3937|0.1725|0.1907,4,,,
784,784.wav,01/02/2005,F,3,EC1,5560,1+1+3,0,5,1.2464,0.4193|0.423|0.1911|0.213,4,,,
785,785.wav,01/02/2005,F,3,EC1,5560,5-NOISE,1,5,1.0638,0.4434|0.3662|0.0808|0.1734,4,,,
786,786.wav,01/02/2005,F,3,EC1,5560,1+1+3,0,5,1.2323,0.4398|0.4127|0.1838|0.196,4,,,
787,787.wav,01/02/2005,F,3,EC1,5560,1+1+3,0,5,1.1978,0.4374|0.4181|0.17|0.1723,4,,,
788,788.wav,01/02/2005,F,3,EC1,5560,1+1+3,0,5,1.2225,0.44|0.4129|0.1783|0.1913,4,,,
789,789.wav,01/02/2005,F,3,EC1,5560,1+1+3,0,5,1.2267,0.4373|0.4111|0.1868|0.1915,4,,,
790,790.wav,01/02/2005,F,3,EC1,5560,1+1+3,0,5,1.2228,0.4471|0.4144|0.1755|0.1858,4,,,
791,791.wav,01/02/2005,F,3,EC1,5560,1+1+3,0,5,1.2522,0.4497|0.4118|0.1836|0.2071,4,,,
792,792.wav,01/02/2005,F,3,EC1,5560,1+1+3,0,5,1.1873,0.4674|0.3626|0.1856|0.1717,4,,,
793,793.wav,01/02/2005,F,3,EC1,5130,1+1+3,0,5,1.0397,0.3682|0.3411|0.1624|0.168,4,,,
794,794.wav,01/02/2005,F,3,EC1,5130,1+1+3,0,5,1.0927,0.3818|0.373|0.1658|0.1721,4,,,
795,795.wav,01/02/2005,F,3,EC1,5130,1+1+3,0,5,1.12,0.3864|0.374|0.1776|0.182,4,,,
796,796.wav,01/02/2005,F,3,EC1,5130,1+1+3,0,5,1.1337,0.3961|0.3898|0.1739|0.1739,4,,,
797,797.wav,01/02/2005,F,3,EC1,5130,1+1+3,0,5,0.839,0.27|0.2641|0.1562|0.1487,4,,,
798,798.wav,01/02/2005,F,3,EC1,5130,1+1+3,0,5,1.1304,0.4109|0.3813|0.1679|0.1703,4,,,
799,799.wav,01/02/2005,F,3,EC1,5130,1+1+3,0,5,1.1131,0.4054|0.3741|0.1678|0.1658,4,,,
800,800.wav,01/02/2005,F,3,EC1,5130,1+1+3,0,5,1.125,0.3987|0.3884|0.1664|0.1715,4,,,
801,801.wav,01/02/2005,F,3,EC1,5130,1+1+3,0,5,1.1638,0.4254|0.3794|0.1758|0.1832,4,,,
802,802.wav,01/02/2005,F,3,EC1,5130,1+1+3,0,5,1.1456,0.4259|0.3852|0.162|0.1725,4,,,
803,803.wav,01/02/2005,F,3,EC1,5130,1+1+3,0,5,1.054,0.3688|0.348|0.1709|0.1663,4,,,
804,804.wav,01/02/2005,F,3,EC1,5130,1+1+3,0,5,1.166,0.4217|0.4|0.1723|0.172,4,,,
805,805.wav,01/02/2005,F,3,EC1,5130,1+1+3,0,5,1.1385,0.4001|0.4001|0.1678|0.1705,4,,,
806,806.wav,02/02/2005,F,3,EC1,5561,1+1+3,0,5,0.7354,0.2234|0.2068|0.144|0.1612,4,,,
807,807.wav,02/02/2005,F,3,EC1,5561,1+1+3,0,5,0.7717,0.2514|0.2102|0.1637|0.1464,4,,,
808,808.wav,02/02/2005,F,3,EC1,5561,1+1+3,0,5,1.0765,0.3627|0.3444|0.191|0.1784,4,,,
809,809.wav,02/02/2005,F,3,EC1,5561,1+1+3,0,5,1.0317,0.3536|0.3204|0.1984|0.1593,4,,,
810,810.wav,02/02/2005,F,3,EC1,5561,1+1+3,0,5,1.1563,0.3872|0.3829|0.2002|0.186,4,,,
811,811.wav,02/02/2005,F,3,EC1,5561,1+1+3,0,5,1.1228,0.3741|0.3634|0.2056|0.1797,4,,,
812,812.wav,02/02/2005,F,3,EC1,5561,1+1+3,0,5,1.1165,0.3798|0.3568|0.1926|0.1873,4,,,
813,813.wav,02/02/2005,F,3,EC1,5130,1+1+3,0,5,1.1743,0.3971|0.3724|0.221|0.1838,4,,,
814,814.wav,02/02/2005,F,3,EC1,5130,1+1+3,0,5,1.1902,0.3917|0.3912|0.2145|0.1928,4,,,
815,815.wav,02/02/2005,F,3,EC1,5130,1+1+3,0,5,1.1716,0.3934|0.3836|0.2195|0.1751,4,,,
816,816.wav,02/02/2005,F,3,EC1,5130,1+1+3,0,5,1.1422,0.391|0.3712|0.2099|0.1701,4,,,
817,817.wav,02/02/2005,F,3,EC1,5130,1+1+3,0,5,1.1052,0.3683|0.3702|0.1992|0.1675,4,,,
818,818.wav,03/02/2005,F,3,EC1,5727,1+1+3,0,5,1.0634,0.3831|0.3844|0.1385|0.1574,4,,,
819,819.wav,03/02/2005,F,3,EC1,5727,1+1+3,0,5,1.1125,0.4166|0.3823|0.1368|0.1768,4,,,
820,820.wav,03/02/2005,F,3,EC1,5561,1+1+3,0,5,0.7483,0.2597|0.1925|0.1422|0.1539,4,,,
821,821.wav,03/02/2005,F,3,EC1,5561,5-NOISE,1,5,0.659,0.2024|0.181|0.1334|0.1422,4,,,
822,822.wav,03/02/2005,F,3,EC1,5561,5-NOISE,1,5,0.6011,0.1994|0.1537|0.1274|0.1206,4,,,
823,823.wav,03/02/2005,F,3,EC1,5561,5-NOISE,1,5,0.6933,0.2204|0.1845|0.1452|0.1432,4,,,
824,824.wav,03/02/2005,F,3,EC1,5561,5-NOISE,1,5,0.686,0.2145|0.1825|0.139|0.15,4,,,
825,825.wav,03/02/2005,F,3,EC1,5561,1+1+3,0,5,1.2017,0.4208|0.3976|0.1829|0.2004,4,,,
826,826.wav,03/02/2005,F,3,EC1,5561,1+1+3,0,5,1.2375,0.427|0.4175|0.2087|0.1843,4,,,
827,827.wav,03/02/2005,F,3,EC1,5561,1+1+3,0,5,1.2244,0.4376|0.3951|0.1939|0.1978,4,,,
828,828.wav,03/02/2005,F,3,EC1,5561,1+1+3,0,5,1.3212,0.462|0.4259|0.2185|0.2148,4,,,
829,829.wav,03/02/2005,F,3,EC1,5561,1+1+3,0,5,1.2967,0.4551|0.4231|0.204|0.2145,4,,,
830,830.wav,03/02/2005,F,3,EC1,5561,1+1+3,0,5,1.3903,0.4782|0.4682|0.2115|0.2324,4,,,
831,831.wav,03/02/2005,F,3,EC1,5561,1+1+3,0,5,1.3789,0.4768|0.4508|0.2124|0.2389,4,,,
832,832.wav,03/02/2005,F,3,EC1,5560,5R2,0,5,0.5109,0.1202|0.1295|0.1246|0.1366,4,,,
833,833.wav,03/02/2005,F,3,EC1,5560,5R2,0,5,0.5061,0.1159|0.1305|0.1231|0.1366,4,,,
834,834.wav,03/02/2005,F,3,EC1,5560,5R2,0,5,0.5039,0.1206|0.1258|0.1206|0.1369,4,,,
835,835.wav,03/02/2005,F,3,EC1,5560,5R2,0,5,0.4863,0.1163|0.1265|0.1149|0.1286,4,,,
836,836.wav,03/02/2005,F,3,EC1,5560,5R2,0,5,0.4693,0.1081|0.1177|0.1168|0.1267,4,,,
837,837.wav,03/02/2005,F,3,EC1,5560,5R2,0,5,0.4362,0.0974|0.1045|0.114|0.1203,4,,,
838,838.wav,03/02/2005,F,3,EC1,5560,5R2,0,5,0.4992,0.1188|0.1315|0.1226|0.1263,4,,,
839,839.wav,03/02/2005,F,3,EC1,5560,5R2,0,5,0.485,0.1122|0.1249|0.1223|0.1256,4,,,
840,840.wav,03/02/2005,F,3,EC1,5560,5R2,0,5,0.5112,0.111|0.133|0.1345|0.1327,4,,,
841,841.wav,03/02/2005,F,3,EC1,5560,5R2,0,5,0.4956,0.1135|0.1343|0.1224|0.1254,4,,,
842,842.wav,03/02/2005,F,3,EC1,5560,5R2,0,5,0.4927,0.1161|0.1218|0.1261|0.1287,4,,,
843,843.wav,03/02/2005,F,3,EC1,5560,1+1+3,0,5,1.1506,0.4226|0.3973|0.1481|0.1826,4,,,
844,844.wav,03/02/2005,F,3,EC1,5560,1+1+3,0,5,1.1309,0.4099|0.3827|0.1689|0.1694,4,,,
845,845.wav,03/02/2005,F,3,EC1,5560,1+1+3,0,5,1.1319,0.3971|0.3911|0.1727|0.171,4,,,
846,846.wav,03/02/2005,F,3,EC1,5560,1+1+3,0,5,1.1431,0.4082|0.3888|0.1568|0.1893,4,,,
847,847.wav,03/02/2005,F,3,EC1,5560,1+1+3,0,5,1.2005,0.4341|0.4011|0.1883|0.177,4,,,
848,848.wav,03/02/2005,F,3,EC1,5560,1+1+3,0,5,1.1747,0.4168|0.394|0.1844|0.1795,4,,,
849,849.wav,03/02/2005,F,3,EC1,5560,1+1+3,0,5,1.2046,0.4329|0.3968|0.181|0.1939,4,,,
850,850.wav,03/02/2005,F,3,EC1,5560,1+1+3,0,5,1.2352,0.4344|0.4246|0.18|0.1962,4,,,
851,851.wav,03/02/2005,F,3,EC1,5560,1+1+3,0,5,1.2461,0.4352|0.4264|0.1897|0.1948,4,,,
852,852.wav,03/02/2005,F,3,EC1,5560,1+1+3,0,5,1.2446,0.4379|0.4205|0.196|0.1902,4,,,
853,853.wav,03/02/2005,F,3,EC1,5560,1+1+3,0,5,1.2599,0.4313|0.4242|0.2039|0.2005,4,,,
854,854.wav,03/02/2005,F,3,EC1,5560,1+1+3,0,5,1.255,0.4373|0.4201|0.1985|0.1991,4,,,
855,855.wav,03/02/2005,F,3,EC1,5560,1+1+3,0,5,1.2635,0.4453|0.422|0.1958|0.2004,4,,,
856,856.wav,03/02/2005,F,3,EC1,5561,1+1+3,0,5,0.7776,0.271|0.1993|0.1501|0.1572,4,,,
857,857.wav,03/02/2005,F,3,EC1,5561,5-NOISE,1,5,0.7389,0.259|0.1856|0.1483|0.146,4,,,
858,858.wav,03/02/2005,F,3,EC1,5561,1+1+3,0,5,0.7272,0.241|0.195|0.1377|0.1535,4,,,
859,859.wav,03/02/2005,F,3,EC1,5561,5-NOISE,1,5,0.7033,0.2068|0.1742|0.1286|0.1937,4,,,
860,860.wav,03/02/2005,F,3,EC1,5561,5R2,0,5,0.5841,0.1572|0.1473|0.1322|0.1474,4,,,
861,861.wav,03/02/2005,F,3,EC1,5561,5-NOISE,1,5,0.6433,0.2009|0.189|0.1285|0.1249,4,,,
862,862.wav,03/02/2005,F,3,EC1,5561,5-NOISE,1,5,0.6264,0.1979|0.1661|0.127|0.1354,4,,,
863,863.wav,03/02/2005,F,3,EC1,5561,5-NOISE,1,5,0.6513,0.1805|0.1843|0.1286|0.1579,4,,,
864,864.wav,03/02/2005,F,3,EC1,5561,1+1+3,0,5,1.2271,0.4346|0.4099|0.1824|0.2002,4,,,
865,865.wav,03/02/2005,F,3,EC1,5561,1+1+3,0,5,1.2367,0.433|0.4007|0.1995|0.2035,4,,,
866,866.wav,03/02/2005,F,3,EC1,5561,1+1+3,0,5,1.2588,0.4341|0.4213|0.2017|0.2017,4,,,
867,867.wav,03/02/2005,F,3,EC1,5561,1+1+3,0,5,1.2833,0.4426|0.4263|0.2015|0.2129,4,,,
868,868.wav,03/02/2005,F,3,EC1,5561,1+1+3,0,5,1.2864,0.4386|0.4159|0.2203|0.2116,4,,,
869,869.wav,03/02/2005,F,3,EC1,5561,1+1+3,0,5,1.282,0.4432|0.4143|0.2025|0.222,4,,,
870,870.wav,03/02/2005,F,3,EC1,5561,1+1+3,0,5,1.3075,0.4453|0.4505|0.1928|0.2189,4,,,
871,871.wav,03/02/2005,F,3,EC1,5560,5R2,0,5,0.5102,0.0991|0.1449|0.1261|0.1401,4,,,
872,872.wav,07/02/2005,F,3,EC1,5130,4D,0,4,0.5294,0.2461|0.1718|0.1115,3,,,
873,873.wav,07/02/2005,F,3,EC1,5130,4D,0,4,0.5354,0.2471|0.178|0.1103,3,,,
874,874.wav,07/02/2005,F,3,EC1,5130,4D,0,4,0.5318,0.2493|0.1674|0.1151,3,,,
875,875.wav,07/02/2005,F,3,EC1,5130,4D,0,4,0.5311,0.2446|0.1687|0.1178,3,,,
876,876.wav,07/02/2005,F,3,EC1,5703,7i,0,7,0.1792,0.0207|0.0211|0.0228|0.0307|0.037|0.0469,6,,,
877,877.wav,07/02/2005,F,3,EC1,5560,7i,0,7,0.2875,0.0368|0.0436|0.0496|0.0527|0.0468|0.058,6,,,
878,878.wav,07/02/2005,F,3,EC1,5560,8i,0,8,0.2956,0.0386|0.035|0.0388|0.0424|0.0341|0.0489|0.0578,7,,,
879,879.wav,07/02/2005,F,3,EC1,5560,9i,0,9,0.3563,0.0365|0.0376|0.0369|0.0465|0.0434|0.0426|0.0493|0.0635,8,,,
880,880.wav,07/02/2005,F,3,EC1,5560,9i,0,9,0.3672,0.0345|0.0373|0.0411|0.0455|0.0463|0.0448|0.0488|0.0689,8,,,
881,881.wav,07/02/2005,F,3,EC1,5560,10i,0,10,0.4446,0.0317|0.0343|0.0342|0.0375|0.0407|0.0427|0.0488|0.0569|0.1178,9,,,
882,882.wav,07/02/2005,F,3,EC1,5130,4D,0,4,0.5507,0.2579|0.1741|0.1187,3,,,
883,883.wav,07/02/2005,F,3,EC1,5130,4D,0,4,0.5353,0.2592|0.1746|0.1015,3,,,
884,884.wav,07/02/2005,F,3,EC1,5130,4D,0,4,0.5273,0.2451|0.1704|0.1118,3,,,
885,885.wav,07/02/2005,F,3,EC1,5727,1+1+3,0,5,0.9899,0.3133|0.3334|0.1977|0.1455,4,,,
886,886.wav,07/02/2005,F,3,EC1,5727,1+1+3,0,5,1.0483,0.337|0.3538|0.1929|0.1646,4,,,
887,887.wav,07/02/2005,F,3,EC1,5727,1+1+3,0,5,1.0264,0.3034|0.3661|0.1807|0.1762,4,,,
888,888.wav,07/02/2005,F,3,EC1,5560,5R1,0,5,0.3391,0.0961|0.1032|0.0752|0.0646,4,,,
889,889.wav,07/02/2005,F,3,EC1,5560,5R1,0,5,0.3301,0.0888|0.1011|0.0787|0.0615,4,,,
890,890.wav,07/02/2005,F,3,EC1,5560,5R1,0,5,0.3367,0.1004|0.0948|0.0741|0.0674,4,,,
891,891.wav,07/02/2005,F,3,EC1,5560,1+1+3,0,5,1.1581,0.3876|0.3926|0.2105|0.1674,4,,,
892,892.wav,07/02/2005,F,3,EC1,5560,1+1+3,0,5,1.1235,0.3657|0.374|0.2071|0.1767,4,,,
893,893.wav,07/02/2005,F,3,EC1,5560,5R1,0,5,0.3351,0.0961|0.0952|0.0768|0.067,4,,,
894,894.wav,07/02/2005,F,3,EC1,5560,5R1,0,5,0.3336,0.0981|0.0954|0.0762|0.0639,4,,,
895,895.wav,07/02/2005,F,3,EC1,5560,5R1,0,5,0.337,0.1008|0.0917|0.0776|0.0669,4,,,
896,896.wav,07/02/2005,F,3,EC1,5560,5R1,0,5,0.3386,0.1025|0.0948|0.0748|0.0665,4,,,
897,897.wav,07/02/2005,F,3,EC1,5560,8i,0,8,0.3805,0.0482|0.0595|0.0589|0.0525|0.0501|0.0523|0.059,7,,,
898,898.wav,07/02/2005,F,3,EC1,5560,8i,0,8,0.373,0.0492|0.0617|0.0538|0.0508|0.0489|0.0492|0.0594,7,,,
899,899.wav,07/02/2005,F,3,EC1,5560,8i,0,8,0.3765,0.044|0.0648|0.0565|0.0526|0.0513|0.0531|0.0542,7,,,
900,900.wav,07/02/2005,F,3,EC1,5560,8i,0,8,0.3954,0.0556|0.0647|0.0563|0.048|0.047|0.0518|0.072,7,,,
901,901.wav,07/02/2005,F,3,EC1,5560,8i,0,8,0.3785,0.0493|0.0547|0.061|0.0561|0.0495|0.0537|0.0542,7,,,
902,902.wav,11/02/2005,F,3,EC1,5722,4D,0,4,0.5632,0.2622|0.1669|0.1341,3,,,
903,903.wav,11/02/2005,F,3,EC1,5722,4D,0,4,0.5328,0.2598|0.1566|0.1164,3,,,
904,904.wav,11/02/2005,F,3,EC1,5722,4D,0,4,0.527,0.2585|0.1598|0.1087,3,,,
905,905.wav,15/02/2005,F,3,EC1,5722,4D,0,4,0.5228,0.2531|0.1535|0.1162,3,,,
906,906.wav,15/02/2005,F,3,EC1,5722,4D,0,4,0.5097,0.2438|0.1548|0.1111,3,,,
907,907.wav,15/02/2005,F,3,EC1,5722,4D,0,4,0.5139,0.248|0.1543|0.1116,3,,,
908,908.wav,15/02/2005,F,3,EC1,5722,4D,0,4,0.5121,0.2501|0.1475|0.1145,3,,,
909,909.wav,15/02/2005,F,3,EC1,5722,4D,0,4,0.5002,0.2372|0.1507|0.1123,3,,,
910,910.wav,15/02/2005,F,3,EC1,5722,4D,0,4,0.5037,0.2413|0.1485|0.1139,3,,,
911,911.wav,15/02/2005,F,3,EC1,5130,4D,0,4,0.5327,0.2448|0.1742|0.1137,3,,,
912,912.wav,17/02/2005,F,3,EC1,5561,5-NOISE,1,5,0.659,0.194|0.1845|0.1405|0.14,4,,,
913,913.wav,17/02/2005,F,3,EC1,5561,1+1+3,0,5,0.6512,0.1833|0.1907|0.1382|0.139,4,,,
